time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_undefined	arrivals_undefined	stuck_undefined	en-route_undefined	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:05:00	11100	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	1
03:10:00	11400	7	1	0	7	4	0	0	4	3	1	0	2	0	0	0	0	0	0	0	1
03:15:00	11700	3	3	0	7	0	1	0	3	2	1	0	3	0	0	0	0	1	1	0	1
03:20:00	12000	0	3	0	4	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	1
03:25:00	12300	1	2	0	3	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1
03:30:00	12600	11	0	0	14	11	0	0	12	0	0	0	1	0	0	0	0	0	0	0	1
03:35:00	12900	1	2	0	13	1	2	0	11	0	0	0	1	0	0	0	0	0	0	0	1
03:40:00	13200	1	7	0	7	1	6	0	6	0	1	0	0	0	0	0	0	0	0	0	1
03:45:00	13500	1	5	0	3	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	1
03:50:00	13800	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
03:55:00	14100	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
04:00:00	14400	22	2	0	22	19	2	0	18	0	0	0	0	0	0	0	0	3	0	0	4
04:05:00	14700	0	3	0	19	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	4
04:10:00	15000	4	10	0	13	1	10	0	6	3	0	0	3	0	0	0	0	0	0	0	4
04:15:00	15300	5	7	0	11	2	5	0	3	2	2	0	3	1	0	0	1	0	0	0	4
04:20:00	15600	2	4	0	9	1	1	0	3	1	3	0	1	0	0	0	1	0	0	0	4
04:25:00	15900	1	2	0	8	0	1	0	2	1	1	0	1	0	0	0	1	0	0	0	4
04:30:00	16200	16	4	0	20	8	0	0	10	8	4	0	5	0	0	0	1	0	0	0	4
04:35:00	16500	1	8	0	13	0	5	0	5	1	3	0	3	0	0	0	1	0	0	0	4
04:40:00	16800	8	8	0	13	4	2	0	7	2	3	0	2	0	1	0	0	2	2	0	4
04:45:00	17100	7	3	0	17	4	1	0	10	3	2	0	3	0	0	0	0	0	0	0	4
04:50:00	17400	5	4	0	18	4	3	0	11	1	1	0	3	0	0	0	0	0	0	0	4
04:55:00	17700	3	7	0	14	2	5	0	8	1	2	0	2	0	0	0	0	0	0	0	4
05:00:00	18000	36	9	0	41	24	6	0	26	10	3	0	9	0	0	0	0	2	0	0	6
05:05:00	18300	5	9	0	37	2	6	0	22	3	3	0	9	0	0	0	0	0	0	0	6
05:10:00	18600	15	15	0	37	8	10	0	20	5	4	0	10	0	0	0	0	2	1	0	7
05:15:00	18900	20	18	0	39	12	13	0	19	5	5	0	10	0	0	0	0	3	0	0	10
05:20:00	19200	13	15	0	37	1	8	0	12	11	6	0	15	0	0	0	0	1	1	0	10
05:25:00	19500	14	11	0	40	5	3	0	14	5	6	0	14	0	0	0	0	4	2	0	12
05:30:00	19800	48	19	0	69	21	6	0	29	19	12	0	21	0	0	0	0	8	1	0	19
05:35:00	20100	14	28	0	55	6	16	0	19	8	12	0	17	0	0	0	0	0	0	0	19
05:40:00	20400	18	21	0	52	8	11	0	16	8	10	0	15	0	0	0	0	2	0	0	21
05:45:00	20700	30	17	0	65	12	8	0	20	12	9	0	18	0	0	0	0	6	0	0	27
05:50:00	21000	23	22	0	66	8	9	0	19	6	12	0	12	0	0	0	0	9	1	0	35
05:55:00	21300	13	13	0	66	7	6	0	20	6	6	0	12	0	0	0	0	0	1	0	34
06:00:00	21600	156	27	0	195	76	17	0	79	64	9	0	67	0	0	0	0	16	1	0	49
06:05:00	21900	33	43	0	185	12	17	0	74	17	25	0	59	0	0	0	0	4	1	0	52
06:10:00	22200	53	74	0	164	33	34	0	73	14	37	0	36	0	0	0	0	6	3	0	55
06:15:00	22500	89	71	0	182	50	40	0	83	31	27	0	40	0	0	0	0	8	4	0	59
06:20:00	22800	51	49	0	184	24	33	0	74	23	10	0	53	0	0	0	0	4	6	0	57
06:25:00	23100	33	53	0	164	20	30	0	64	11	23	0	41	0	0	0	0	2	0	0	59
06:30:00	23400	200	83	0	281	87	45	0	106	82	24	0	99	1	1	0	0	30	13	0	76
06:35:00	23700	70	89	0	262	43	53	0	96	25	34	0	90	0	0	0	0	2	2	0	76
06:40:00	24000	66	104	0	224	34	44	0	86	23	58	0	55	0	0	0	0	9	2	0	83
06:45:00	24300	122	76	0	270	72	46	0	112	42	25	0	72	0	0	0	0	8	5	0	86
06:50:00	24600	99	74	0	295	29	40	0	101	56	31	0	97	0	0	0	0	14	3	0	97
06:55:00	24900	84	98	0	281	53	47	0	107	13	49	0	61	0	0	0	0	18	2	0	113
07:00:00	25200	457	119	0	619	166	48	0	225	208	62	0	207	0	0	0	0	83	9	0	187
07:05:00	25500	129	195	0	553	51	98	0	178	63	92	0	178	0	0	0	0	15	5	0	197
07:10:00	25800	106	207	0	452	42	91	0	129	46	106	0	118	0	0	0	0	18	10	0	205
07:15:00	26100	195	149	0	498	103	72	0	160	68	72	0	114	0	0	0	0	24	5	0	224
07:20:00	26400	182	150	0	530	69	83	0	146	62	64	0	112	0	0	0	0	51	3	0	272
07:25:00	26700	113	149	0	494	39	75	0	110	33	69	0	76	0	0	0	0	41	5	0	308
07:30:00	27000	375	151	0	718	132	77	0	165	115	66	0	125	0	0	0	0	128	8	0	428
07:35:00	27300	165	163	0	720	86	99	0	152	46	52	0	119	0	0	0	0	33	12	0	449
07:40:00	27600	247	172	0	795	110	86	0	176	80	73	0	126	0	0	0	0	57	13	0	493
07:45:00	27900	325	185	0	935	112	97	0	191	90	70	0	146	0	0	0	0	123	18	0	598
07:50:00	28200	203	190	0	948	93	102	0	182	49	80	0	115	0	0	0	0	61	8	0	651
07:55:00	28500	197	200	0	945	99	107	0	174	62	82	0	95	0	0	0	0	36	11	0	676
08:00:00	28800	748	293	0	1400	294	145	0	323	297	124	0	268	0	0	0	0	157	24	0	809
08:05:00	29100	208	325	0	1283	126	142	0	307	54	158	0	164	0	0	0	0	28	25	0	812
08:10:00	29400	186	284	0	1185	93	171	0	229	45	96	0	113	0	0	0	0	48	17	0	843
08:15:00	29700	239	240	0	1184	112	134	0	207	78	82	0	109	0	0	0	0	49	24	0	868
08:20:00	30000	232	212	0	1204	107	117	0	197	57	65	0	101	0	0	0	0	68	30	0	906
08:25:00	30300	136	192	0	1148	62	113	0	146	44	59	0	86	1	0	0	1	29	20	0	915
08:30:00	30600	490	235	0	1403	204	108	0	242	143	98	0	131	0	0	0	1	143	29	0	1029
08:35:00	30900	139	198	0	1344	65	111	0	196	43	58	0	116	0	0	0	1	31	29	0	1031
08:40:00	31200	126	219	0	1251	43	107	0	132	43	82	0	77	0	0	0	1	40	30	0	1041
08:45:00	31500	199	161	0	1289	87	83	0	136	56	48	0	85	0	0	0	1	56	30	0	1067
08:50:00	31800	140	158	0	1271	64	66	0	134	41	60	0	66	0	1	0	0	35	31	0	1071
08:55:00	32100	131	157	0	1245	55	70	0	119	44	49	0	61	0	0	0	0	32	38	0	1065
09:00:00	32400	498	222	0	1521	177	123	0	173	187	78	0	170	2	0	0	2	132	21	0	1176
09:05:00	32700	83	212	0	1392	38	84	0	127	26	92	0	104	0	0	0	2	19	36	0	1159
09:10:00	33000	121	139	0	1374	57	61	0	123	35	49	0	90	1	0	0	3	28	29	0	1158
09:15:00	33300	140	170	0	1344	64	65	0	122	36	66	0	60	0	0	0	3	40	39	0	1159
09:20:00	33600	130	129	0	1345	61	60	0	123	32	43	0	49	0	0	0	3	37	26	0	1170
09:25:00	33900	74	110	0	1309	37	55	0	105	14	29	0	34	0	0	0	3	23	26	0	1167
09:30:00	34200	264	126	0	1447	92	61	0	136	118	37	0	115	0	0	0	3	54	28	0	1193
09:35:00	34500	107	155	0	1399	52	71	0	117	32	54	0	93	0	0	0	3	23	30	0	1186
09:40:00	34800	132	142	0	1389	54	52	0	119	35	63	0	65	0	0	0	3	43	27	0	1202
09:45:00	35100	188	138	0	1439	75	66	0	128	38	48	0	55	0	0	0	3	75	24	0	1253
09:50:00	35400	139	136	0	1442	59	63	0	124	41	38	0	58	0	0	0	3	39	35	0	1257
09:55:00	35700	94	130	0	1406	50	68	0	106	20	35	0	43	0	0	0	3	24	27	0	1254
10:00:00	36000	426	153	0	1679	168	65	0	209	137	49	0	131	0	0	0	3	121	39	0	1336
10:05:00	36300	102	189	0	1592	54	94	0	169	25	66	0	90	0	1	0	2	23	28	0	1331
10:10:00	36600	133	163	0	1562	56	69	0	156	34	59	0	65	2	2	0	2	41	33	0	1339
10:15:00	36900	157	164	0	1555	77	86	0	147	27	41	0	51	0	1	0	1	53	36	0	1356
10:20:00	37200	141	146	0	1550	53	83	0	117	47	39	0	59	0	0	0	1	41	24	0	1373
10:25:00	37500	99	133	0	1516	44	73	0	88	18	37	0	40	0	0	0	1	37	23	0	1387
10:30:00	37800	263	153	0	1626	132	78	0	142	69	35	0	74	0	0	0	1	62	40	0	1409
10:35:00	38100	146	159	0	1613	71	79	0	134	33	41	0	66	0	0	0	1	42	39	0	1412
10:40:00	38400	112	152	0	1573	49	83	0	100	24	35	0	55	0	0	0	1	39	34	0	1417
10:45:00	38700	126	118	0	1581	64	55	0	109	27	37	0	45	0	0	0	1	35	26	0	1426
10:50:00	39000	141	110	0	1612	48	54	0	103	38	27	0	56	0	0	0	1	55	29	0	1452
10:55:00	39300	112	137	0	1587	52	67	0	88	30	34	0	52	0	0	0	1	30	36	0	1446
11:00:00	39600	454	176	0	1865	164	77	0	175	135	61	0	126	0	0	0	1	155	38	0	1563
11:05:00	39900	177	192	0	1850	68	78	0	165	66	85	0	107	0	1	0	0	43	28	0	1578
11:10:00	40200	131	179	0	1802	66	70	0	161	31	71	0	67	0	0	0	0	34	38	0	1574
11:15:00	40500	166	153	0	1815	62	79	0	144	42	47	0	62	1	0	0	1	61	27	0	1608
11:20:00	40800	161	141	0	1835	74	65	0	153	34	41	0	55	1	0	0	2	52	35	0	1625
11:25:00	41100	155	141	0	1849	87	75	0	165	35	28	0	62	0	0	0	2	33	38	0	1620
11:30:00	41400	260	179	0	1930	96	97	0	164	70	44	0	88	5	1	0	6	89	37	0	1672
11:35:00	41700	159	164	0	1925	69	78	0	155	42	53	0	77	0	0	0	6	48	33	0	1687
11:40:00	42000	175	158	0	1942	75	81	0	149	46	46	0	77	0	0	0	6	54	31	0	1710
11:45:00	42300	157	167	0	1932	75	88	0	136	31	46	0	62	0	0	0	6	51	33	0	1728
11:50:00	42600	127	150	0	1909	55	72	0	119	24	42	0	44	0	0	0	6	48	36	0	1740
11:55:00	42900	157	131	0	1935	71	66	0	124	35	26	0	53	0	0	0	6	51	39	0	1752
12:00:00	43200	299	153	0	2081	144	79	0	189	80	42	0	91	0	0	0	6	75	32	0	1795
12:05:00	43500	147	180	0	2048	73	94	0	168	31	49	0	73	0	0	0	6	43	37	0	1801
12:10:00	43800	151	193	0	2006	58	96	0	130	28	47	0	54	1	0	0	7	64	50	0	1815
12:15:00	44100	152	146	0	2012	66	70	0	126	39	38	0	55	8	0	0	15	39	38	0	1816
12:20:00	44400	112	158	0	1966	61	70	0	117	23	37	0	41	0	2	0	13	28	49	0	1795
12:25:00	44700	168	138	0	1996	63	60	0	120	53	31	0	63	0	2	0	11	52	45	0	1802
12:30:00	45000	227	152	0	2071	98	77	0	141	44	37	0	70	0	5	0	6	85	33	0	1854
12:35:00	45300	156	170	0	2057	55	82	0	114	39	43	0	66	0	1	0	5	62	44	0	1872
12:40:00	45600	136	148	0	2045	63	69	0	108	31	35	0	62	0	0	0	5	42	44	0	1870
12:45:00	45900	180	153	0	2072	73	58	0	123	34	47	0	49	7	0	0	12	66	48	0	1888
12:50:00	46200	175	147	0	2100	67	67	0	123	44	26	0	67	0	0	0	12	64	54	0	1898
12:55:00	46500	165	139	0	2126	58	52	0	129	45	42	0	70	4	0	0	16	58	45	0	1911
13:00:00	46800	286	202	0	2210	131	85	0	175	76	57	0	89	0	0	0	16	79	60	0	1930
13:05:00	47100	164	181	0	2193	72	79	0	168	42	56	0	75	0	1	0	15	50	45	0	1935
13:10:00	47400	189	166	0	2216	84	86	0	166	44	45	0	74	0	1	0	14	61	34	0	1962
13:15:00	47700	203	199	0	2220	99	97	0	168	59	46	0	87	0	4	0	10	45	52	0	1955
13:20:00	48000	194	189	0	2225	74	84	0	158	70	45	0	112	0	2	0	8	50	58	0	1947
13:25:00	48300	180	220	0	2185	84	90	0	152	39	71	0	80	0	1	0	7	57	58	0	1946
13:30:00	48600	232	180	0	2237	101	93	0	160	47	51	0	76	0	0	0	7	84	36	0	1994
13:35:00	48900	160	168	0	2229	65	77	0	148	41	46	0	71	0	0	0	7	54	45	0	2003
13:40:00	49200	160	164	0	2225	72	78	0	142	38	40	0	69	0	0	0	7	50	46	0	2007
13:45:00	49500	164	171	0	2218	74	83	0	133	45	43	0	71	0	0	0	7	45	45	0	2007
13:50:00	49800	181	172	0	2227	81	73	0	141	50	44	0	77	0	0	0	7	50	55	0	2002
13:55:00	50100	186	178	0	2235	85	77	0	149	50	47	0	80	1	0	0	8	50	54	0	1998
14:00:00	50400	288	184	0	2339	100	86	0	163	101	49	0	132	0	0	0	8	87	49	0	2036
14:05:00	50700	171	203	0	2307	67	94	0	136	53	69	0	116	0	0	0	8	51	40	0	2047
14:10:00	51000	204	195	0	2316	97	62	0	171	64	69	0	111	0	0	0	8	43	64	0	2026
14:15:00	51300	211	198	0	2329	75	78	0	168	77	63	0	125	0	2	0	6	59	55	0	2030
14:20:00	51600	204	195	0	2338	86	91	0	163	69	65	0	129	0	1	0	5	49	38	0	2041
14:25:00	51900	211	194	0	2355	109	78	0	194	53	63	0	119	1	1	0	5	48	52	0	2037
14:30:00	52200	280	216	0	2419	133	88	0	239	91	78	0	132	0	0	0	5	56	50	0	2043
14:35:00	52500	207	221	0	2405	89	108	0	220	67	61	0	138	0	0	0	5	51	52	0	2042
14:40:00	52800	217	249	0	2373	101	122	0	199	68	80	0	126	0	0	0	5	48	47	0	2043
14:45:00	53100	226	203	0	2396	99	93	0	205	68	75	0	119	0	0	0	5	59	35	0	2067
14:50:00	53400	226	214	0	2408	88	98	0	195	67	65	0	121	2	0	0	7	69	51	0	2085
14:55:00	53700	249	190	0	2467	104	102	0	197	78	45	0	154	2	2	0	7	65	41	0	2109
15:00:00	54000	323	253	0	2537	151	105	0	243	89	89	0	154	4	1	0	10	79	58	0	2130
15:05:00	54300	232	208	0	2561	95	89	0	249	62	76	0	140	4	0	0	14	71	43	0	2158
15:10:00	54600	233	234	0	2560	99	110	0	238	66	76	0	130	1	2	0	13	67	46	0	2179
15:15:00	54900	196	257	0	2499	91	115	0	214	62	74	0	118	1	4	0	10	42	64	0	2157
15:20:00	55200	228	224	0	2503	110	113	0	211	64	66	0	116	0	2	0	8	54	43	0	2168
15:25:00	55500	219	238	0	2484	122	115	0	218	47	66	0	97	1	1	0	8	49	56	0	2161
15:30:00	55800	270	217	0	2537	119	116	0	221	88	50	0	135	1	0	0	9	62	51	0	2172
15:35:00	56100	195	228	0	2504	81	112	0	190	66	73	0	128	1	0	0	10	47	43	0	2176
15:40:00	56400	198	212	0	2490	89	92	0	187	52	65	0	115	0	1	0	9	57	54	0	2179
15:45:00	56700	217	206	0	2501	108	91	0	204	58	64	0	109	1	0	0	10	50	51	0	2178
15:50:00	57000	213	202	0	2512	98	97	0	205	79	56	0	132	2	0	0	12	34	49	0	2163
15:55:00	57300	193	249	0	2456	92	127	0	170	43	74	0	101	1	0	0	13	57	48	0	2172
16:00:00	57600	256	215	0	2497	124	100	0	194	64	62	0	103	1	1	0	13	67	52	0	2187
16:05:00	57900	243	218	0	2522	118	105	0	207	70	57	0	116	1	1	0	13	54	55	0	2186
16:10:00	58200	238	215	0	2545	117	96	0	228	73	66	0	123	0	2	0	11	48	51	0	2183
16:15:00	58500	234	226	0	2553	110	109	0	229	68	64	0	127	0	1	0	10	56	52	0	2187
16:20:00	58800	189	208	0	2534	95	102	0	222	57	71	0	113	0	0	0	10	37	35	0	2189
16:25:00	59100	175	225	0	2484	73	98	0	197	54	66	0	101	0	1	0	9	48	60	0	2177
16:30:00	59400	209	219	0	2474	104	113	0	188	51	58	0	94	1	0	0	10	53	48	0	2182
16:35:00	59700	196	189	0	2481	80	91	0	177	55	53	0	96	0	1	0	9	61	44	0	2199
16:40:00	60000	196	177	0	2500	91	85	0	183	47	49	0	94	0	0	0	9	58	43	0	2214
16:45:00	60300	194	177	0	2517	107	84	0	206	46	44	0	96	0	0	0	9	41	49	0	2206
16:50:00	60600	218	195	0	2540	106	98	0	214	57	53	0	100	2	0	0	11	53	44	0	2215
16:55:00	60900	187	198	0	2529	83	84	0	213	48	63	0	85	0	2	0	9	56	49	0	2222
17:00:00	61200	195	200	0	2524	94	93	0	214	43	55	0	73	0	1	0	8	58	51	0	2229
17:05:00	61500	185	170	0	2539	74	84	0	204	51	45	0	79	0	0	0	8	60	41	0	2248
17:10:00	61800	158	168	0	2529	65	81	0	188	49	35	0	93	0	2	0	6	44	50	0	2242
17:15:00	62100	180	204	0	2505	76	95	0	169	55	59	0	89	1	0	0	7	48	50	0	2240
17:20:00	62400	184	206	0	2483	87	100	0	156	47	46	0	90	0	0	0	7	50	60	0	2230
17:25:00	62700	150	159	0	2474	57	72	0	141	50	49	0	91	0	0	0	7	43	38	0	2235
17:30:00	63000	174	170	0	2478	83	69	0	155	55	64	0	82	0	0	0	7	36	37	0	2234
17:35:00	63300	168	181	0	2465	80	84	0	151	53	47	0	88	0	0	0	7	35	50	0	2219
17:40:00	63600	160	167	0	2458	69	63	0	157	47	62	0	73	0	1	0	6	44	41	0	2222
17:45:00	63900	132	185	0	2405	57	75	0	139	36	55	0	54	0	0	0	6	39	55	0	2206
17:50:00	64200	145	161	0	2389	69	77	0	131	36	38	0	52	1	1	0	6	39	45	0	2200
17:55:00	64500	117	141	0	2365	48	63	0	116	31	30	0	53	0	1	0	5	38	47	0	2191
18:00:00	64800	165	148	0	2382	76	70	0	122	41	35	0	59	0	0	0	5	48	43	0	2196
18:05:00	65100	121	119	0	2384	44	49	0	117	40	30	0	69	0	0	0	5	37	40	0	2193
18:10:00	65400	148	143	0	2389	52	56	0	113	49	42	0	76	4	1	0	8	43	44	0	2192
18:15:00	65700	121	145	0	2365	50	62	0	101	29	38	0	67	0	1	0	7	42	44	0	2190
18:20:00	66000	142	126	0	2381	78	54	0	125	31	37	0	61	0	0	0	7	33	35	0	2188
18:25:00	66300	104	137	0	2348	45	51	0	119	37	39	0	59	0	4	0	3	22	43	0	2167
18:30:00	66600	124	144	0	2328	42	61	0	100	35	35	0	59	1	0	0	4	46	48	0	2165
18:35:00	66900	99	142	0	2285	42	49	0	93	25	48	0	36	1	1	0	4	31	44	0	2152
18:40:00	67200	102	108	0	2279	53	50	0	96	22	23	0	35	0	1	0	3	27	34	0	2145
18:45:00	67500	116	100	0	2295	51	41	0	106	24	23	0	36	2	2	0	3	39	34	0	2150
18:50:00	67800	99	122	0	2272	49	52	0	103	17	26	0	27	0	0	0	3	33	44	0	2139
18:55:00	68100	121	117	0	2276	50	61	0	92	19	21	0	25	0	0	0	3	52	35	0	2156
19:00:00	68400	115	94	0	2297	48	41	0	99	35	13	0	47	0	0	0	3	32	40	0	2148
19:05:00	68700	99	118	0	2278	41	61	0	79	16	19	0	44	0	0	0	3	42	38	0	2152
19:10:00	69000	106	93	0	2291	47	34	0	92	29	29	0	44	0	0	0	3	30	30	0	2152
19:15:00	69300	97	120	0	2268	42	48	0	86	27	35	0	36	0	0	0	3	28	37	0	2143
19:20:00	69600	113	101	0	2280	45	47	0	84	21	20	0	37	0	0	0	3	47	34	0	2156
19:25:00	69900	78	93	0	2265	19	42	0	61	19	20	0	36	0	0	0	3	40	31	0	2165
19:30:00	70200	86	84	0	2267	42	27	0	76	13	26	0	23	0	1	0	2	31	30	0	2166
19:35:00	70500	81	87	0	2261	30	36	0	70	14	18	0	19	0	0	0	2	37	33	0	2170
19:40:00	70800	57	101	0	2217	23	38	0	55	14	11	0	22	0	0	0	2	20	52	0	2138
19:45:00	71100	70	91	0	2196	30	35	0	50	16	17	0	21	0	0	0	2	24	39	0	2123
19:50:00	71400	63	69	0	2190	26	21	0	55	18	13	0	26	0	0	0	2	19	35	0	2107
19:55:00	71700	93	71	0	2212	35	24	0	66	23	16	0	33	0	0	0	2	35	31	0	2111
20:00:00	72000	98	91	0	2219	47	44	0	69	26	21	0	38	1	0	0	3	24	26	0	2109
20:05:00	72300	79	74	0	2224	21	25	0	65	40	18	0	60	0	0	0	3	18	31	0	2096
20:10:00	72600	75	101	0	2198	26	31	0	60	17	35	0	42	0	1	0	2	32	34	0	2094
20:15:00	72900	56	87	0	2167	23	29	0	54	16	26	0	32	0	1	0	1	17	31	0	2080
20:20:00	73200	88	89	0	2166	28	32	0	50	23	23	0	32	0	0	0	1	37	34	0	2083
20:25:00	73500	60	65	0	2161	23	29	0	44	13	17	0	28	0	0	0	1	24	19	0	2088
20:30:00	73800	56	71	0	2146	22	24	0	42	13	14	0	27	0	0	0	1	21	33	0	2076
20:35:00	74100	80	94	0	2132	39	28	0	53	14	16	0	25	0	0	0	1	27	50	0	2053
20:40:00	74400	80	71	0	2141	35	27	0	61	14	16	0	23	0	1	0	0	31	27	0	2057
20:45:00	74700	75	76	0	2140	36	35	0	62	16	14	0	25	0	0	0	0	23	27	0	2053
20:50:00	75000	91	72	0	2159	36	32	0	66	21	13	0	33	0	0	0	0	34	27	0	2060
20:55:00	75300	57	86	0	2130	18	38	0	46	21	13	0	41	0	0	0	0	18	35	0	2043
21:00:00	75600	59	68	0	2121	23	22	0	47	16	18	0	39	0	0	0	0	20	28	0	2035
21:05:00	75900	52	76	0	2097	19	23	0	43	12	22	0	29	0	0	0	0	21	31	0	2025
21:10:00	76200	59	63	0	2093	20	21	0	42	9	14	0	24	0	0	0	0	30	28	0	2027
21:15:00	76500	51	57	0	2087	14	23	0	33	10	14	0	20	0	0	0	0	27	20	0	2034
21:20:00	76800	41	61	0	2067	10	16	0	27	10	10	0	20	0	0	0	0	21	35	0	2020
21:25:00	77100	48	57	0	2058	14	12	0	29	8	15	0	13	0	0	0	0	26	30	0	2016
21:30:00	77400	58	45	0	2071	19	13	0	35	19	4	0	28	0	0	0	0	20	28	0	2008
21:35:00	77700	60	55	0	2076	20	17	0	38	12	13	0	27	0	0	0	0	28	25	0	2011
21:40:00	78000	47	57	0	2066	18	18	0	38	11	10	0	28	0	0	0	0	18	29	0	2000
21:45:00	78300	46	56	0	2056	21	21	0	38	8	16	0	20	0	0	0	0	17	19	0	1998
21:50:00	78600	46	65	0	2037	16	24	0	30	17	14	0	23	0	0	0	0	13	27	0	1984
21:55:00	78900	39	43	0	2033	12	11	0	31	8	11	0	20	0	0	0	0	19	21	0	1982
22:00:00	79200	51	64	0	2020	18	18	0	31	10	14	0	16	0	0	0	0	23	32	0	1973
22:05:00	79500	54	51	0	2023	23	12	0	42	15	13	0	18	0	0	0	0	16	26	0	1963
22:10:00	79800	44	41	0	2026	17	13	0	46	10	8	0	20	0	0	0	0	17	20	0	1960
22:15:00	80100	47	48	0	2025	15	17	0	44	10	15	0	15	0	0	0	0	22	16	0	1966
22:20:00	80400	36	55	0	2006	9	16	0	37	3	15	0	3	0	0	0	0	24	24	0	1966
22:25:00	80700	32	32	0	2006	17	10	0	44	3	1	0	5	0	0	0	0	12	21	0	1957
22:30:00	81000	32	43	0	1995	12	20	0	36	5	4	0	6	0	0	0	0	15	19	0	1953
22:35:00	81300	41	46	0	1990	18	21	0	33	6	4	0	8	0	0	0	0	17	21	0	1949
