time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_undefined	arrivals_undefined	stuck_undefined	en-route_undefined	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:05:00	11100	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	1
03:10:00	11400	7	1	0	7	4	0	0	4	3	1	0	2	0	0	0	0	0	0	0	1
03:15:00	11700	3	3	0	7	0	1	0	3	2	1	0	3	0	0	0	0	1	1	0	1
03:20:00	12000	0	3	0	4	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	1
03:25:00	12300	1	2	0	3	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1
03:30:00	12600	11	0	0	14	11	0	0	12	0	0	0	1	0	0	0	0	0	0	0	1
03:35:00	12900	1	2	0	13	1	2	0	11	0	0	0	1	0	0	0	0	0	0	0	1
03:40:00	13200	1	7	0	7	1	6	0	6	0	1	0	0	0	0	0	0	0	0	0	1
03:45:00	13500	1	5	0	3	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	1
03:50:00	13800	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
03:55:00	14100	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
04:00:00	14400	22	2	0	22	19	2	0	18	0	0	0	0	0	0	0	0	3	0	0	4
04:05:00	14700	0	4	0	18	0	4	0	14	0	0	0	0	0	0	0	0	0	0	0	4
04:10:00	15000	4	9	0	13	1	9	0	6	3	0	0	3	0	0	0	0	0	0	0	4
04:15:00	15300	5	7	0	11	2	5	0	3	2	2	0	3	1	0	0	1	0	0	0	4
04:20:00	15600	2	4	0	9	1	1	0	3	1	3	0	1	0	0	0	1	0	0	0	4
04:25:00	15900	1	2	0	8	0	1	0	2	1	1	0	1	0	0	0	1	0	0	0	4
04:30:00	16200	16	4	0	20	8	0	0	10	8	4	0	5	0	0	0	1	0	0	0	4
04:35:00	16500	1	8	0	13	0	5	0	5	1	3	0	3	0	0	0	1	0	0	0	4
04:40:00	16800	8	8	0	13	4	2	0	7	2	3	0	2	0	1	0	0	2	2	0	4
04:45:00	17100	7	3	0	17	4	1	0	10	3	2	0	3	0	0	0	0	0	0	0	4
04:50:00	17400	5	4	0	18	4	3	0	11	1	1	0	3	0	0	0	0	0	0	0	4
04:55:00	17700	3	7	0	14	2	5	0	8	1	2	0	2	0	0	0	0	0	0	0	4
05:00:00	18000	35	9	0	40	23	6	0	25	10	3	0	9	0	0	0	0	2	0	0	6
05:05:00	18300	6	9	0	37	3	6	0	22	3	3	0	9	0	0	0	0	0	0	0	6
05:10:00	18600	15	15	0	37	8	10	0	20	5	4	0	10	0	0	0	0	2	1	0	7
05:15:00	18900	20	18	0	39	12	13	0	19	5	5	0	10	0	0	0	0	3	0	0	10
05:20:00	19200	13	14	0	38	1	7	0	13	11	6	0	15	0	0	0	0	1	1	0	10
05:25:00	19500	14	12	0	40	5	4	0	14	5	6	0	14	0	0	0	0	4	2	0	12
05:30:00	19800	48	19	0	69	21	6	0	29	19	12	0	21	0	0	0	0	8	1	0	19
05:35:00	20100	14	28	0	55	6	16	0	19	8	12	0	17	0	0	0	0	0	0	0	19
05:40:00	20400	18	21	0	52	8	11	0	16	8	10	0	15	0	0	0	0	2	0	0	21
05:45:00	20700	30	17	0	65	12	8	0	20	12	9	0	18	0	0	0	0	6	0	0	27
05:50:00	21000	23	22	0	66	8	9	0	19	6	12	0	12	0	0	0	0	9	1	0	35
05:55:00	21300	13	13	0	66	7	6	0	20	6	6	0	12	0	0	0	0	0	1	0	34
06:00:00	21600	156	28	0	194	76	18	0	78	64	9	0	67	0	0	0	0	16	1	0	49
06:05:00	21900	33	42	0	185	12	16	0	74	17	25	0	59	0	0	0	0	4	1	0	52
06:10:00	22200	52	72	0	165	32	32	0	74	14	37	0	36	0	0	0	0	6	3	0	55
06:15:00	22500	90	74	0	181	51	43	0	82	31	27	0	40	0	0	0	0	8	4	0	59
06:20:00	22800	51	49	0	183	24	33	0	73	23	10	0	53	0	0	0	0	4	6	0	57
06:25:00	23100	32	51	0	164	19	28	0	64	11	23	0	41	0	0	0	0	2	0	0	59
06:30:00	23400	200	87	0	277	87	49	0	102	82	24	0	99	1	1	0	0	30	13	0	76
06:35:00	23700	71	85	0	263	44	49	0	97	25	34	0	90	0	0	0	0	2	2	0	76
06:40:00	24000	66	105	0	224	34	45	0	86	23	58	0	55	0	0	0	0	9	2	0	83
06:45:00	24300	121	76	0	269	71	46	0	111	42	25	0	72	0	0	0	0	8	5	0	86
06:50:00	24600	101	73	0	297	31	39	0	103	56	31	0	97	0	0	0	0	14	3	0	97
06:55:00	24900	83	99	0	281	52	48	0	107	13	49	0	61	0	0	0	0	18	2	0	113
07:00:00	25200	457	120	0	618	166	49	0	224	208	62	0	207	0	0	0	0	83	9	0	187
07:05:00	25500	127	197	0	548	49	100	0	173	63	92	0	178	0	0	0	0	15	5	0	197
07:10:00	25800	108	204	0	452	44	88	0	129	46	106	0	118	0	0	0	0	18	10	0	205
07:15:00	26100	196	147	0	501	103	70	0	162	69	72	0	115	0	0	0	0	24	5	0	224
07:20:00	26400	180	150	0	531	68	83	0	147	61	64	0	112	0	0	0	0	51	3	0	272
07:25:00	26700	114	149	0	496	40	75	0	112	33	69	0	76	0	0	0	0	41	5	0	308
07:30:00	27000	373	152	0	717	131	78	0	165	114	66	0	124	0	0	0	0	128	8	0	428
07:35:00	27300	167	166	0	718	87	102	0	150	47	52	0	119	0	0	0	0	33	12	0	449
07:40:00	27600	248	168	0	798	111	82	0	179	80	73	0	126	0	0	0	0	57	13	0	493
07:45:00	27900	322	188	0	932	109	99	0	189	90	71	0	145	0	0	0	0	123	18	0	598
07:50:00	28200	207	187	0	952	97	100	0	186	49	79	0	115	0	0	0	0	61	8	0	651
07:55:00	28500	195	202	0	945	96	109	0	173	62	82	0	95	0	0	0	0	37	11	0	677
08:00:00	28800	748	290	0	1403	295	142	0	326	297	124	0	268	0	0	0	0	156	24	0	809
08:05:00	29100	208	329	0	1282	126	146	0	306	54	158	0	164	0	0	0	0	28	25	0	812
08:10:00	29400	187	281	0	1188	94	168	0	232	45	96	0	113	0	0	0	0	48	17	0	843
08:15:00	29700	238	240	0	1186	110	133	0	209	79	83	0	109	0	0	0	0	49	24	0	868
08:20:00	30000	229	214	0	1201	105	120	0	194	56	64	0	101	0	0	0	0	68	30	0	906
08:25:00	30300	139	190	0	1150	64	110	0	148	45	60	0	86	1	0	0	1	29	20	0	915
08:30:00	30600	490	238	0	1402	205	112	0	241	142	97	0	131	0	0	0	1	143	29	0	1029
08:35:00	30900	140	196	0	1346	66	109	0	198	43	58	0	116	0	0	0	1	31	29	0	1031
08:40:00	31200	125	220	0	1251	42	108	0	132	43	82	0	77	0	0	0	1	40	30	0	1041
08:45:00	31500	199	161	0	1289	87	83	0	136	56	48	0	85	0	0	0	1	56	30	0	1067
08:50:00	31800	140	158	0	1271	64	66	0	134	41	60	0	66	0	1	0	0	35	31	0	1071
08:55:00	32100	131	160	0	1242	55	73	0	116	44	49	0	61	0	0	0	0	32	38	0	1065
09:00:00	32400	498	220	0	1520	177	121	0	172	187	78	0	170	2	0	0	2	132	21	0	1176
09:05:00	32700	85	210	0	1395	40	82	0	130	26	92	0	104	0	0	0	2	19	36	0	1159
09:10:00	33000	118	141	0	1372	54	63	0	121	35	49	0	90	1	0	0	3	28	29	0	1158
09:15:00	33300	142	169	0	1345	66	64	0	123	36	66	0	60	0	0	0	3	40	39	0	1159
09:20:00	33600	130	127	0	1348	61	58	0	126	32	43	0	49	0	0	0	3	37	26	0	1170
09:25:00	33900	74	115	0	1307	37	60	0	103	14	29	0	34	0	0	0	3	23	26	0	1167
09:30:00	34200	263	121	0	1449	91	56	0	138	118	37	0	115	0	0	0	3	54	28	0	1193
09:35:00	34500	107	154	0	1402	51	70	0	119	32	54	0	93	0	0	0	3	24	30	0	1187
09:40:00	34800	131	143	0	1390	54	53	0	120	35	63	0	65	0	0	0	3	42	27	0	1202
09:45:00	35100	188	139	0	1439	75	67	0	128	38	48	0	55	0	0	0	3	75	24	0	1253
09:50:00	35400	141	135	0	1445	61	62	0	127	41	38	0	58	0	0	0	3	39	35	0	1257
09:55:00	35700	93	131	0	1407	49	69	0	107	20	35	0	43	0	0	0	3	24	27	0	1254
10:00:00	36000	425	156	0	1676	167	67	0	207	137	50	0	130	0	0	0	3	121	39	0	1336
10:05:00	36300	104	187	0	1593	56	93	0	170	25	65	0	90	0	1	0	2	23	28	0	1331
10:10:00	36600	134	163	0	1564	57	69	0	158	34	59	0	65	2	2	0	2	41	33	0	1339
10:15:00	36900	155	164	0	1555	75	86	0	147	27	41	0	51	0	1	0	1	53	36	0	1356
10:20:00	37200	141	146	0	1550	53	83	0	117	47	39	0	59	0	0	0	1	41	24	0	1373
10:25:00	37500	99	134	0	1515	44	74	0	87	18	37	0	40	0	0	0	1	37	23	0	1387
10:30:00	37800	264	155	0	1624	133	80	0	140	69	35	0	74	0	0	0	1	62	40	0	1409
10:35:00	38100	143	155	0	1612	68	75	0	133	33	41	0	66	0	0	0	1	42	39	0	1412
10:40:00	38400	114	153	0	1573	51	84	0	100	24	35	0	55	0	0	0	1	39	34	0	1417
10:45:00	38700	126	120	0	1579	64	57	0	107	27	37	0	45	0	0	0	1	35	26	0	1426
10:50:00	39000	141	109	0	1611	48	53	0	102	38	27	0	56	0	0	0	1	55	29	0	1452
10:55:00	39300	111	137	0	1585	52	67	0	87	29	34	0	51	0	0	0	1	30	36	0	1446
11:00:00	39600	453	173	0	1865	163	74	0	176	135	61	0	125	0	0	0	1	155	38	0	1563
11:05:00	39900	179	192	0	1852	69	79	0	166	67	85	0	107	0	1	0	0	43	27	0	1579
11:10:00	40200	131	180	0	1803	66	70	0	162	31	71	0	67	0	0	0	0	34	39	0	1574
11:15:00	40500	165	154	0	1814	61	80	0	143	42	47	0	62	1	0	0	1	61	27	0	1608
11:20:00	40800	165	139	0	1840	78	63	0	158	34	41	0	55	1	0	0	2	52	35	0	1625
11:25:00	41100	152	145	0	1847	84	79	0	163	35	28	0	62	0	0	0	2	33	38	0	1620
11:30:00	41400	261	178	0	1930	97	96	0	164	70	44	0	88	5	1	0	6	89	37	0	1672
11:35:00	41700	159	161	0	1928	69	75	0	158	42	53	0	77	0	0	0	6	48	33	0	1687
11:40:00	42000	174	158	0	1944	74	81	0	151	46	46	0	77	0	0	0	6	54	31	0	1710
11:45:00	42300	155	170	0	1929	73	91	0	133	31	46	0	62	0	0	0	6	51	33	0	1728
11:50:00	42600	130	148	0	1911	58	70	0	121	24	42	0	44	0	0	0	6	48	36	0	1740
11:55:00	42900	156	132	0	1935	70	67	0	124	35	26	0	53	0	0	0	6	51	39	0	1752
12:00:00	43200	298	151	0	2082	143	77	0	190	80	42	0	91	0	0	0	6	75	32	0	1795
12:05:00	43500	148	185	0	2045	74	98	0	166	31	49	0	73	0	0	0	6	43	38	0	1800
12:10:00	43800	152	190	0	2007	59	94	0	131	28	47	0	54	1	0	0	7	64	49	0	1815
12:15:00	44100	150	145	0	2012	64	69	0	126	39	38	0	55	8	0	0	15	39	38	0	1816
12:20:00	44400	115	158	0	1969	64	70	0	120	23	37	0	41	0	2	0	13	28	49	0	1795
12:25:00	44700	168	141	0	1996	62	63	0	119	54	31	0	64	0	2	0	11	52	45	0	1802
12:30:00	45000	226	150	0	2072	98	75	0	142	43	37	0	70	0	5	0	6	85	33	0	1854
12:35:00	45300	154	173	0	2053	53	85	0	110	39	43	0	66	0	1	0	5	62	44	0	1872
12:40:00	45600	138	145	0	2046	66	66	0	110	31	35	0	62	0	0	0	5	41	44	0	1869
12:45:00	45900	178	153	0	2071	71	58	0	123	34	47	0	49	7	0	0	12	66	48	0	1887
12:50:00	46200	176	146	0	2101	66	66	0	123	45	26	0	68	0	0	0	12	65	54	0	1898
12:55:00	46500	164	140	0	2125	58	53	0	128	44	42	0	70	4	0	0	16	58	45	0	1911
13:00:00	46800	288	201	0	2212	133	84	0	177	76	57	0	89	0	0	0	16	79	60	0	1930
13:05:00	47100	164	183	0	2193	72	81	0	168	42	56	0	75	0	1	0	15	50	45	0	1935
13:10:00	47400	189	167	0	2215	84	87	0	165	44	45	0	74	0	1	0	14	61	34	0	1962
13:15:00	47700	201	197	0	2219	97	95	0	167	59	46	0	87	0	4	0	10	45	52	0	1955
13:20:00	48000	199	185	0	2233	79	82	0	164	70	44	0	113	0	2	0	8	50	57	0	1948
13:25:00	48300	176	227	0	2182	80	95	0	149	39	72	0	80	0	1	0	7	57	59	0	1946
13:30:00	48600	231	177	0	2236	101	90	0	160	47	51	0	76	0	0	0	7	83	36	0	1993
13:35:00	48900	161	168	0	2229	65	77	0	148	41	46	0	71	0	0	0	7	55	45	0	2003
13:40:00	49200	159	160	0	2228	72	74	0	146	38	40	0	69	0	0	0	7	49	46	0	2006
13:45:00	49500	163	177	0	2214	72	89	0	129	45	43	0	71	0	0	0	7	46	45	0	2007
13:50:00	49800	182	169	0	2227	82	70	0	141	50	44	0	77	0	0	0	7	50	55	0	2002
13:55:00	50100	186	178	0	2235	85	77	0	149	50	47	0	80	1	0	0	8	50	54	0	1998
14:00:00	50400	288	184	0	2339	100	86	0	163	101	49	0	132	0	0	0	8	87	49	0	2036
14:05:00	50700	174	202	0	2311	70	93	0	140	53	69	0	116	0	0	0	8	51	40	0	2047
14:10:00	51000	201	196	0	2316	94	63	0	171	64	69	0	111	0	0	0	8	43	64	0	2026
14:15:00	51300	213	199	0	2330	77	79	0	169	77	63	0	125	0	2	0	6	59	55	0	2030
14:20:00	51600	201	194	0	2337	83	90	0	162	69	65	0	129	0	1	0	5	49	38	0	2041
14:25:00	51900	213	196	0	2354	111	80	0	193	53	63	0	119	1	1	0	5	48	52	0	2037
14:30:00	52200	278	216	0	2416	131	88	0	236	91	78	0	132	0	0	0	5	56	50	0	2043
14:35:00	52500	209	221	0	2404	91	108	0	219	67	61	0	138	0	0	0	5	51	52	0	2042
14:40:00	52800	216	249	0	2371	100	122	0	197	68	80	0	126	0	0	0	5	48	47	0	2043
14:45:00	53100	228	201	0	2398	100	91	0	206	69	75	0	120	0	0	0	5	59	35	0	2067
14:50:00	53400	224	215	0	2407	87	99	0	194	66	65	0	121	2	0	0	7	69	51	0	2085
14:55:00	53700	250	192	0	2465	105	103	0	196	78	46	0	153	2	2	0	7	65	41	0	2109
15:00:00	54000	323	247	0	2541	151	100	0	247	89	88	0	154	4	1	0	10	79	58	0	2130
15:05:00	54300	233	210	0	2564	96	91	0	252	62	76	0	140	4	0	0	14	71	43	0	2158
15:10:00	54600	233	237	0	2560	99	113	0	238	66	76	0	130	1	2	0	13	67	46	0	2179
15:15:00	54900	196	256	0	2500	91	114	0	215	62	74	0	118	1	4	0	10	42	64	0	2157
15:20:00	55200	229	225	0	2504	111	114	0	212	64	66	0	116	0	2	0	8	54	43	0	2168
15:25:00	55500	217	245	0	2476	120	122	0	210	47	66	0	97	1	1	0	8	49	56	0	2161
15:30:00	55800	269	213	0	2532	118	112	0	216	88	50	0	135	1	0	0	9	62	51	0	2172
15:35:00	56100	198	227	0	2503	84	111	0	189	65	73	0	127	1	0	0	10	48	43	0	2177
15:40:00	56400	196	209	0	2490	87	89	0	187	53	65	0	115	0	1	0	9	56	54	0	2179
15:45:00	56700	217	208	0	2499	109	93	0	203	57	64	0	108	1	0	0	10	50	51	0	2178
15:50:00	57000	213	203	0	2509	97	98	0	202	80	56	0	132	2	0	0	12	34	49	0	2163
15:55:00	57300	194	250	0	2453	93	128	0	167	43	74	0	101	1	0	0	13	57	48	0	2172
16:00:00	57600	254	216	0	2491	122	101	0	188	64	62	0	103	1	1	0	13	67	52	0	2187
16:05:00	57900	244	215	0	2520	119	102	0	205	70	57	0	116	1	1	0	13	54	55	0	2186
16:10:00	58200	240	208	0	2552	119	90	0	234	73	65	0	124	0	2	0	11	48	51	0	2183
16:15:00	58500	230	231	0	2551	106	113	0	227	68	65	0	127	0	1	0	10	56	52	0	2187
16:20:00	58800	193	207	0	2537	98	101	0	224	57	71	0	113	0	0	0	10	38	35	0	2190
16:25:00	59100	176	231	0	2482	75	104	0	195	54	66	0	101	0	1	0	9	47	60	0	2177
16:30:00	59400	207	217	0	2472	101	111	0	185	52	58	0	95	1	0	0	10	53	48	0	2182
16:35:00	59700	196	187	0	2481	82	89	0	178	54	53	0	96	0	1	0	9	60	44	0	2198
16:40:00	60000	197	178	0	2500	90	86	0	182	47	49	0	94	0	0	0	9	60	43	0	2215
16:45:00	60300	192	177	0	2515	105	85	0	202	47	44	0	97	0	0	0	9	40	48	0	2207
16:50:00	60600	217	193	0	2539	106	94	0	214	56	54	0	99	2	0	0	11	53	45	0	2215
16:55:00	60900	188	199	0	2528	84	86	0	212	48	62	0	85	0	2	0	9	56	49	0	2222
17:00:00	61200	197	201	0	2524	95	94	0	213	43	55	0	73	0	1	0	8	59	51	0	2230
17:05:00	61500	184	170	0	2538	74	84	0	203	51	45	0	79	0	0	0	8	59	41	0	2248
17:10:00	61800	156	168	0	2526	63	81	0	185	49	35	0	93	0	2	0	6	44	50	0	2242
17:15:00	62100	179	198	0	2507	75	89	0	171	55	58	0	90	1	0	0	7	48	51	0	2239
17:20:00	62400	189	209	0	2487	92	103	0	160	47	47	0	90	0	0	0	7	50	59	0	2230
17:25:00	62700	145	160	0	2472	53	73	0	140	50	49	0	91	0	0	0	7	42	38	0	2234
17:30:00	63000	175	173	0	2474	83	72	0	151	55	64	0	82	0	0	0	7	37	37	0	2234
17:35:00	63300	171	180	0	2465	83	83	0	151	53	47	0	88	0	0	0	7	35	50	0	2219
17:40:00	63600	158	164	0	2459	66	60	0	157	47	62	0	73	0	1	0	6	45	41	0	2223
17:45:00	63900	135	186	0	2408	61	76	0	142	36	55	0	54	0	0	0	6	38	55	0	2206
17:50:00	64200	141	159	0	2390	65	75	0	132	36	38	0	52	1	1	0	6	39	45	0	2200
17:55:00	64500	119	146	0	2363	49	68	0	113	31	30	0	53	0	1	0	5	39	47	0	2192
18:00:00	64800	165	145	0	2383	77	67	0	123	41	35	0	59	0	0	0	5	47	43	0	2196
18:05:00	65100	119	117	0	2385	42	48	0	117	40	29	0	70	0	0	0	5	37	40	0	2193
18:10:00	65400	150	146	0	2389	55	59	0	113	49	43	0	76	4	1	0	8	42	43	0	2192
18:15:00	65700	121	146	0	2364	49	61	0	101	29	38	0	67	0	1	0	7	43	46	0	2189
18:20:00	66000	142	121	0	2385	78	51	0	128	31	37	0	61	0	0	0	7	33	33	0	2189
18:25:00	66300	103	141	0	2347	44	55	0	117	36	39	0	58	0	4	0	3	23	43	0	2169
18:30:00	66600	126	142	0	2331	45	59	0	103	36	35	0	59	1	0	0	4	44	48	0	2165
18:35:00	66900	96	144	0	2283	39	50	0	92	25	48	0	36	1	1	0	4	31	45	0	2151
18:40:00	67200	104	109	0	2278	54	51	0	95	22	23	0	35	0	1	0	3	28	34	0	2145
18:45:00	67500	116	96	0	2298	51	38	0	108	24	23	0	36	2	2	0	3	39	33	0	2151
18:50:00	67800	99	124	0	2273	49	53	0	104	17	26	0	27	0	0	0	3	33	45	0	2139
18:55:00	68100	118	118	0	2273	47	62	0	89	19	21	0	25	0	0	0	3	52	35	0	2156
19:00:00	68400	121	94	0	2300	54	41	0	102	35	13	0	47	0	0	0	3	32	40	0	2148
19:05:00	68700	95	118	0	2277	37	61	0	78	16	19	0	44	0	0	0	3	42	38	0	2152
19:10:00	69000	105	95	0	2287	46	36	0	88	29	29	0	44	0	0	0	3	30	30	0	2152
19:15:00	69300	101	120	0	2268	46	48	0	86	27	35	0	36	0	0	0	3	28	37	0	2143
19:20:00	69600	111	99	0	2280	44	45	0	85	21	20	0	37	0	0	0	3	46	34	0	2155
19:25:00	69900	77	92	0	2265	17	41	0	61	19	20	0	36	0	0	0	3	41	31	0	2165
19:30:00	70200	87	83	0	2269	43	27	0	77	13	25	0	24	0	1	0	2	31	30	0	2166
19:35:00	70500	82	89	0	2262	31	37	0	71	14	19	0	19	0	0	0	2	37	33	0	2170
19:40:00	70800	54	100	0	2216	21	37	0	55	14	11	0	22	0	0	0	2	19	52	0	2137
19:45:00	71100	70	91	0	2195	29	35	0	49	16	17	0	21	0	0	0	2	25	39	0	2123
19:50:00	71400	64	68	0	2191	27	20	0	56	18	13	0	26	0	0	0	2	19	35	0	2107
19:55:00	71700	94	72	0	2213	36	25	0	67	23	16	0	33	0	0	0	2	35	31	0	2111
20:00:00	72000	97	91	0	2219	46	43	0	70	26	21	0	38	1	0	0	3	24	27	0	2108
20:05:00	72300	79	76	0	2222	21	28	0	63	40	18	0	60	0	0	0	3	18	30	0	2096
20:10:00	72600	75	99	0	2198	26	29	0	60	17	35	0	42	0	1	0	2	32	34	0	2094
20:15:00	72900	56	87	0	2167	23	29	0	54	16	26	0	32	0	1	0	1	17	31	0	2080
20:20:00	73200	89	88	0	2168	29	31	0	52	23	23	0	32	0	0	0	1	37	34	0	2083
20:25:00	73500	61	66	0	2163	24	30	0	46	13	17	0	28	0	0	0	1	24	19	0	2088
20:30:00	73800	54	71	0	2146	20	24	0	42	13	14	0	27	0	0	0	1	21	33	0	2076
20:35:00	74100	80	95	0	2131	39	29	0	52	14	16	0	25	0	0	0	1	27	50	0	2053
20:40:00	74400	80	70	0	2141	35	26	0	61	14	16	0	23	0	1	0	0	31	27	0	2057
20:45:00	74700	76	75	0	2142	36	34	0	63	16	14	0	25	0	0	0	0	24	27	0	2054
20:50:00	75000	89	70	0	2161	35	30	0	68	21	13	0	33	0	0	0	0	33	27	0	2060
20:55:00	75300	58	89	0	2130	19	41	0	46	21	13	0	41	0	0	0	0	18	35	0	2043
21:00:00	75600	59	68	0	2121	23	22	0	47	16	18	0	39	0	0	0	0	20	28	0	2035
21:05:00	75900	52	76	0	2097	19	23	0	43	12	22	0	29	0	0	0	0	21	31	0	2025
21:10:00	76200	60	62	0	2095	21	20	0	44	9	14	0	24	0	0	0	0	30	28	0	2027
21:15:00	76500	50	60	0	2085	13	26	0	31	10	14	0	20	0	0	0	0	27	20	0	2034
21:20:00	76800	40	58	0	2067	9	13	0	27	10	10	0	20	0	0	0	0	21	35	0	2020
21:25:00	77100	50	58	0	2059	16	13	0	30	8	15	0	13	0	0	0	0	26	30	0	2016
21:30:00	77400	57	45	0	2071	18	13	0	35	19	4	0	28	0	0	0	0	20	28	0	2008
21:35:00	77700	60	55	0	2076	20	17	0	38	12	13	0	27	0	0	0	0	28	25	0	2011
21:40:00	78000	47	57	0	2066	18	18	0	38	11	10	0	28	0	0	0	0	18	29	0	2000
21:45:00	78300	46	56	0	2056	21	21	0	38	8	16	0	20	0	0	0	0	17	19	0	1998
21:50:00	78600	46	65	0	2037	16	24	0	30	17	14	0	23	0	0	0	0	13	27	0	1984
21:55:00	78900	39	43	0	2033	12	11	0	31	8	11	0	20	0	0	0	0	19	21	0	1982
22:00:00	79200	52	64	0	2021	18	18	0	31	10	14	0	16	0	0	0	0	24	32	0	1974
22:05:00	79500	52	51	0	2022	22	12	0	41	15	13	0	18	0	0	0	0	15	26	0	1963
22:10:00	79800	45	41	0	2026	18	13	0	46	10	8	0	20	0	0	0	0	17	20	0	1960
22:15:00	80100	46	46	0	2026	14	15	0	45	10	15	0	15	0	0	0	0	22	16	0	1966
22:20:00	80400	39	57	0	2008	11	18	0	38	3	15	0	3	0	0	0	0	25	24	0	1967
22:25:00	80700	30	32	0	2006	16	10	0	44	3	1	0	5	0	0	0	0	11	21	0	1957
22:30:00	81000	32	43	0	1995	12	20	0	36	5	4	0	6	0	0	0	0	15	19	0	1953
22:35:00	81300	40	47	0	1988	17	21	0	32	6	4	0	8	0	0	0	0	17	22	0	1948
